MSBG01,MSBG04,MSBG06D,MSBG06H,MSBG07A,MSBG07B,MSBG09,MSBG10D,MSBG10E,MSBG12A,MSBM16A,MSBM18H,MSBM19A,MSBM19C,MSBM19E,MSBM20A,MSBM20C,MSBM20D,MSBM20F,MSBM20H,MSBM20J,MSBM20K,MSBM20L,MSBM21F,MSBM21H,Target
1.93757058,4.875141161,1,1.06242942,6,5.93757058,4.06242942,1.93757058,1.06242942,1,1.06242942,3,2,1.06242942,2,3.93757058,1,4,1,3.93757058,3.06242942,1.06242942,4,1.06242942,2.06242942,YES
1.384093935,3.768187869,1,1.615906065,6,5.384093935,4.615906065,1.384093935,1.615906065,1,1.615906065,3,2,1.615906065,2,3.384093935,1,4,1,3.384093935,3.615906065,1.615906065,4,1.615906065,2.615906065,YES
2,3.517146703,1.241426649,1.241426649,6,6.241426649,4.482853297,2,1.758573351,1,1.241426649,2.482853297,1,1.241426649,1.241426649,2,2,2.758573351,2.241426649,2.758573351,2.758573351,2.758573351,2.758573351,2.482853297,3.241426649,YES
1.689257975,1.689257975,2,2,6.932226076,7.621484051,6,1.689257975,1.310742025,1,1.689257975,3.689257975,1,1.689257975,1.689257975,2,2.621484051,2,2.689257975,1.689257975,2.310742025,2.621484051,1.689257975,3.689257975,3.378515949,YES
1.3253862,1.6746138,1.3253862,1.3253862,3.6507724,5,4.6746138,1.3253862,2,2,2,1.3253862,2,1.3253862,2,2,2,3.3492276,1.6746138,2.6746138,3.3492276,2,3.0238414,2,2,YES
2,1.001225352,1.998774648,1.998774648,4.997549296,4.997549296,4.001225352,2,1.998774648,1.998774648,1.998774648,1.998774648,1.998774648,2,2,2,2,2,1.001225352,2,2.001225352,2.001225352,1.001225352,2.001225352,2,YES
2,2.954446839,1,1.045553161,1.045553161,1.045553161,5.954446839,1.954446839,2,2,2,1,2,2,2,2,2.954446839,3,3.045553161,1,1,3,1,3,3.954446839,YES
1.725400507,2.274599493,1,2,2.274599493,2.274599493,5.274599493,1,2,2,2,1,1.725400507,1.725400507,1.725400507,2,2.274599493,2.725400507,3.725400507,1,1.549198987,3,1.549198987,3,2.725400507,YES
1.663052875,1.67389425,1,2,7.989158625,6,4,2,1,2,1.336947125,1,1,1.336947125,1.336947125,1,3.32610575,1.336947125,4,1,1.663052875,4,2,3.336947125,1,YES
1.303380307,2.393239386,1,1.303380307,7.606760614,6,4.696619693,2,1,1.303380307,1.696619693,1.696619693,1.696619693,1.696619693,1.696619693,2.393239386,2.606760614,2.393239386,4,1.696619693,1.303380307,4,2.696619693,3.696619693,1,YES
1.707335505,2,1,1,3,3.58532899,5,2,2,1,1.707335505,1.707335505,2,1,1,3.707335505,1,4,2,3.707335505,2.707335505,1.292664495,4,2,2,YES
1.745026558,2.254973442,1.254973442,1.254973442,3,3,5,1.745026558,2,1,2,1.745026558,1.745026558,1,1.254973442,3.490053116,1.509946884,3.745026558,2.254973442,3.490053116,3,1.254973442,3.745026558,2,2,YES
1.346513391,3.693026781,1,1,6.653486609,6.346513391,6,1,2,1,1,1.346513391,1.346513391,1.653486609,2,2.653486609,2,3.346513391,2.346513391,1,3,3,3,3,1.653486609,YES
1.974168803,5,1,1.025831197,6.025831197,6.974168803,6,1,2,1,1,2.025831197,1.974168803,1,1.974168803,2.025831197,2,3.974168803,2.974168803,1.025831197,2.974168803,3,3,2.974168803,1,YES
1.966034948,1.067930105,1.033965052,2,3,3,3.067930105,1.966034948,1.033965052,1,2,1,1,1.966034948,1.033965052,2,2.033965052,3,3,1.033965052,1.067930105,2,1.067930105,2,1.033965052,YES
1.680214789,1.639570422,1.319785211,2,3,3,3.319785211,2,1.319785211,1,2,1,1.319785211,1.680214789,1.319785211,1.680214789,2,2.680214789,3,1,1,2.639570422,1.639570422,2.639570422,1,YES
1,3.011760866,1,1.988239134,6,5.988239134,4.011760866,1.988239134,2,1,1.988239134,1,2,2,2,1.011760866,2,2.988239134,2.011760866,2,3.988239134,2,3.988239134,3,1.011760866,YES
1,3.491343285,1,1.754328357,5.754328357,5.754328357,4.245671643,2,2,1,1.754328357,1,1.754328357,2,2,1.491343285,2,3,2,2.245671643,3.754328357,2.245671643,4,2.754328357,1,YES
1,2.967763433,1,1,6,6.032236567,5,1,2,1,1,2.064473133,1.032236567,2,2,2.967763433,1.032236567,3.967763433,1,3.935526867,3.967763433,1,4,3.032236567,3,YES
1.277574609,2.555149218,1,1.277574609,6.277574609,6.722425391,5,1.277574609,2,1,1.277574609,3.444850782,1.722425391,2,2,2.277574609,2,3.277574609,1.277574609,2,3,1.277574609,4,3.722425391,2.722425391,YES
1.765822329,1.234177671,1.765822329,1.765822329,3,3,4.234177671,1.765822329,2,1,2,1.234177671,1.234177671,1.234177671,1.234177671,3.765822329,1,4,1.234177671,3.765822329,4,1,4,1,3.765822329,YES
1.827149297,1.345701406,2,2,3,2.827149297,4,2,2,1,1.827149297,1,1.172850703,1.172850703,1.172850703,3.827149297,1.172850703,3.827149297,1.172850703,4,4,1.345701406,4,1.345701406,3.827149297,YES
1.55451855,3,1,1.44548145,5,2.55451855,5.44548145,2,2,1,2,1.55451855,1.55451855,2,2,2,2.890962901,4,3,2.890962901,4,2,4,2,2.109037099,YES
1.359989145,2.359989145,1,1,3.719978289,4.280021711,5,1.359989145,2,1.640010855,2,1.359989145,2,1.359989145,2,2,2,4,2.359989145,2.640010855,4,2,4,2,2.359989145,YES
1.853892825,3.292214349,1,1.146107175,5.292214349,6,5.146107175,1.146107175,2,1,2,2.292214349,1.853892825,1.853892825,1.853892825,4,1,4,1,4,4,1,4,2.146107175,3.707785651,YES
1,5,1,1.260778599,6.260778599,6.739221401,5.260778599,2,2,1,2,4,1.739221401,1.739221401,1.739221401,4,1.739221401,3.260778599,1,4,4,1,4,2.260778599,2,YES
2,5,1,1.113391944,5,3,4.886608056,1.113391944,2,1,1.113391944,1,1.113391944,1.886608056,1.886608056,1.113391944,2.113391944,2.113391944,3.886608056,2.113391944,3.113391944,2.113391944,3,3.886608056,1,YES
2,5,1,1.995040157,5,3,4.004959843,1.995040157,2,1,1.995040157,1,1.995040157,1.004959843,1.004959843,1.995040157,2.995040157,2.995040157,3.004959843,2.995040157,3.995040157,2.995040157,3,3.004959843,1,YES
1.837124691,1.325750618,1,2,1.325750618,3,4.837124691,1.162875309,2,2,2,1,2,1.162875309,1.162875309,2.325750618,1.162875309,3,3.837124691,3,3.162875309,2.837124691,3.837124691,3,2.837124691,YES
1.115437654,1,1.884562346,2,2.769124692,2.115437654,5.884562346,1,2,2,1.115437654,1,1.115437654,1,1,2,2.769124692,3,4,3,3,3.884562346,4,2.115437654,2.115437654,YES
1,4.485370808,1,1,6.514629192,6.514629192,5,1,2,1.485370808,1.485370808,2,1,1.485370808,1.485370808,4,1,3.485370808,1,3.029258383,4,1,3.514629192,2,2,YES
1.66642001,3.33357999,1,1.66642001,6.33357999,7,5,1.66642001,2,1,1.66642001,2.66642001,1,1.66642001,1.66642001,4,1,3,1,3.33357999,4,1,4,2,2,YES
1,2.581870163,1,2,6,3,5.581870163,2,2,1.581870163,1.418129837,2.163740327,2,1.581870163,1.581870163,1,1.418129837,4,1.418129837,2.418129837,4,1,2.836259673,1,1.418129837,YES
1,3,1,2,6,3.509141219,5.660572521,2,2,1.83028626,1.16971374,2.660572521,2,2,2,1,1.16971374,3.83028626,1.16971374,2,4,1.16971374,2.339427479,1.339427479,1,YES
2,3,1,1.265079695,3.530159389,5.734920305,4,2,1.265079695,1,1.734920305,1.734920305,1,2,2,2,1,3.734920305,1,3,2.265079695,1,1.795239084,2.265079695,1,YES
2,3,1,1.516879503,5.483120497,5,4,2,2,1,1,1,1.483120497,1.516879503,1.516879503,2,1.483120497,3,1.966240995,2.516879503,2.516879503,1.966240995,3.516879503,3,1.483120497,YES
1.417290713,2.417290713,2,2,2,2,5,1.417290713,1.417290713,2,2,1.582709287,1,1,1,2.582709287,3,2.417290713,3.582709287,2,2,3.582709287,2,3.582709287,1.417290713,YES
2,1.382114086,2,2,1.191057043,1.191057043,5,2,1.191057043,2,2,1.808942957,1,1,1.808942957,2,2.191057043,3,2.191057043,2,2,2.191057043,2.808942957,3,1.191057043,YES
1,4.42557722,1.57442278,1,6,5.42557722,4,1.42557722,2,1,1.42557722,1.42557722,2,1.57442278,1.57442278,1.42557722,2,3.148845561,3,2,4,2,4,2.57442278,1,YES
1,3.019459506,1.019459506,1.980540494,6,5.980540494,4,1.980540494,2,1,1.980540494,1,2,2,2,1,2,3.019459506,2.019459506,2,4,2,4,3,1,YES
2,2.718649408,1,1,6,8.640675296,5,1.640675296,2,1.640675296,1.640675296,1.640675296,1,1.640675296,1.640675296,1,2.359324704,2.359324704,3.359324704,1.359324704,1.359324704,4,2,3,1.359324704,YES
2,3.074743851,1,1,6,8.462628075,5,1.462628075,2,1.462628075,1.462628075,1.462628075,1,1.462628075,1.462628075,1,2.537371925,2.537371925,3.537371925,1.537371925,1.537371925,4,2,3,1.537371925,YES
1,4,2,1.504139545,4.008279089,6,5,2,2,1,2,1.495860455,1.504139545,1.504139545,2,2.008279089,2,3,3.504139545,2.504139545,2.504139545,2,4,3.495860455,1,YES
1,4,1.788141333,1,3.635576002,6,5,2,2,1,1.788141333,2,1,1.211858667,1.788141333,1.423717334,2.211858667,3,2.788141333,2.211858667,2,2.211858667,3.788141333,4,1.211858667,YES
1,2.682772817,1.317227183,2,2,2,5,1.682772817,1.682772817,2.682772817,2,1.317227183,1,1,1,2.317227183,3,1.317227183,4,1.317227183,2,4,1.317227183,4,1,YES
1,2.974676791,1.025323209,2,2,2,5,1.974676791,1.974676791,2.974676791,2,1.025323209,1,1,1,2.025323209,3,1.025323209,4,1.025323209,2,4,1.025323209,4,1,YES
1.586799219,3,1.413200781,1.586799219,2.173598437,2.173598437,4.413200781,2,1.413200781,1.413200781,1.586799219,1.413200781,2,1.413200781,1.413200781,2,2.586799219,3.586799219,3.586799219,1.586799219,2.586799219,3.586799219,2,4,1,YES
1.616469813,3,1.383530187,1.616469813,2.232939625,2.232939625,4.383530187,2,1.383530187,1.383530187,1.616469813,1.383530187,2,1.383530187,1.383530187,2,2.616469813,3.616469813,3.616469813,1.616469813,2.616469813,3.616469813,2,4,1,YES
2,2.965223603,1,1,2.965223603,2,4.982611802,1.982611802,2,2,1.017388198,2,1.017388198,1.017388198,1,2.017388198,3,3,3,3,2.017388198,2.017388198,2.017388198,2.017388198,1.982611802,YES
2,2.719270471,1,1,2.719270471,2,4.859635236,1.859635236,2,2,1.140364764,2,1.140364764,1.140364764,1,2.140364764,3,3,3,3,2.140364764,2.140364764,2.140364764,2.140364764,1.859635236,YES
1,1,1.710369433,1.289630567,3,1.579261134,5.289630567,1,2,2,1,3,1.289630567,1.289630567,1.289630567,2.289630567,2,2,3,2,2,4,3.710369433,3.289630567,1,YES
1,1,1.694701122,1.305298878,3,1.610597756,5.305298878,1,2,2,1,3,1.305298878,1.305298878,1.305298878,2.305298878,2,2,3,2,2,4,3.694701122,3.305298878,1,YES
1.445107389,3.554892611,1,1,5,6,5.554892611,1.554892611,2,1,2,1,1,1,1,2,3.109785221,2.554892611,3.554892611,1,1.554892611,4,2.109785221,4,2.109785221,YES
1.051965725,4.051965725,1,1,5.051965725,6,6,1.948034275,2,1,2,1,1,1,1,2,4,2.948034275,3.948034275,1,2,4,2.948034275,4,2.948034275,YES
1.78036734,1.21963266,1.78036734,1,2.78036734,2.78036734,4.21963266,1,2,1,1,1,1.78036734,2,2,1.439265319,2.560734681,3.21963266,2.78036734,3,3,3,3.21963266,2.560734681,2.21963266,YES
1.150112447,1.849887553,1.150112447,1,2.150112447,2.150112447,4.849887553,1,2,1,1,1,1.150112447,2,2,2.699775107,1.300224893,3.849887553,2.150112447,3,3,3,3.849887553,1.300224893,2.849887553,YES
1.109408516,2,1,1.109408516,6.328225549,6,4.890591484,2,1.890591484,1,1,1.109408516,1,1,1,2,2,3,3,3,2.109408516,2.890591484,2,2.109408516,2,YES
2,2.697051825,1,1.302948175,6.908844524,5.302948175,4,2,1.697051825,1,1,1.302948175,1.697051825,1,1,2,2,3,3,2.302948175,2.302948175,2.697051825,2.697051825,3,2,YES
2,3.620492388,1,2,6.240984776,8.379507612,4.620492388,2,2,2,2,1,1.379507612,2,2,1.379507612,3,3,3,1.620492388,1.379507612,3.620492388,2,4,1.379507612,YES
2,3.766107952,1,2,6.532215905,8.233892048,4.766107952,2,2,2,2,1,1.233892048,2,2,1.233892048,3,3,3,1.766107952,1.233892048,3.766107952,2,4,1.233892048,YES
1.520061482,2,1,1,3,2.520061482,5.479938518,1.520061482,1,1,1,1,1,2,2,1.520061482,1.520061482,2.959877036,2.479938518,1.520061482,2.040122964,3.479938518,2.479938518,3.479938518,1.520061482,YES
1,2.443891953,1.443891953,1.443891953,3,2.443891953,5.112216094,1.443891953,1.443891953,1,1.443891953,1,1.443891953,1.556108047,2,1,1.443891953,3.112216094,3,1,1,4,3,4,1,YES
1,4.791803447,1,1.208196553,5.208196553,5.208196553,5.208196553,1.791803447,2,1,1.208196553,1,1,2,2,3.208196553,2,3.208196553,2,3,3,3,3.583606895,2.416393105,1,YES
1,3.773179095,1,2,6,6,5.773179095,1,2,1,2,1.45364181,1,2,2,3.773179095,1.773179095,4,1.773179095,2.773179095,3,3,2.45364181,3.773179095,1.45364181,YES
2,1.099356537,1,2,1.099356537,3,4.900643463,1.099356537,1.900643463,1.900643463,2,1,1.900643463,1,1.099356537,1.900643463,1.099356537,3,4,2.900643463,3,2.900643463,3.900643463,2.900643463,3,YES
1.328648285,1.328648285,1.671351715,2,2.671351715,2.328648285,4,2,1.671351715,1,1.328648285,1,1.671351715,1.671351715,2,1,2,2.328648285,4,2.671351715,3.671351715,2.671351715,3,2,2.328648285,YES
2,3.603128365,1,1.396871635,4.190614906,8.20625673,4.396871635,2,2,1,2,1.79374327,1,2,2,4,1,3.603128365,1,3.603128365,4,1,4,1.396871635,3.20625673,YES
1.826725561,4,1,1,3.693097754,8.653451123,4.173274439,1.826725561,2,1,1.826725561,1.173274439,1,1.826725561,1.826725561,4,1,3.826725561,1,4,4,1,4,1.173274439,3.653451123,YES
1.416599941,2.583400059,1,1,6.583400059,6,5.583400059,1.416599941,2,1,1,1.416599941,1,1.583400059,1.583400059,2.583400059,2,3.416599941,2,1.416599941,3,3,3,3,2,YES
1,3,1.616881665,1,6.383118335,6,4.766236671,1.616881665,2,1,1,1,1.616881665,2,2,1.766236671,1.383118335,3.616881665,2.616881665,1,2.383118335,2.383118335,2.383118335,2.383118335,1.383118335,YES
1,1,1,2,3,3,5.203168807,1.796831193,2,2,1.796831193,3,1.203168807,1.203168807,1.203168807,2.203168807,2,2.796831193,3,2,2,3.203168807,3,3.203168807,2.593662387,YES
1,1,1,1.041483904,4.917032192,3,5.041483904,1,2,2,1.958516096,2.041483904,1.041483904,2,2,2.041483904,2,2.958516096,3,2,2,4,2.041483904,4,1,YES
1.732294548,2,1.267705452,1,3,3,4.535410904,1.732294548,2,1.267705452,1.267705452,2,1.267705452,1.267705452,1.267705452,3.732294548,1.267705452,4,1,3.732294548,3.732294548,2,3.732294548,2.267705452,1.267705452,YES
1.737742939,2,1.262257061,1,3,3,4.524514121,1.737742939,2,1.262257061,1.262257061,2,1.262257061,1.262257061,1.262257061,3.737742939,1.262257061,4,1,3.737742939,3.737742939,2,3.737742939,2.262257061,1.262257061,YES
1,3,1.831809289,1,3,3,4.831809289,2,2,1,1.168190711,1,1.831809289,1,1,1,2,2.168190711,3.168190711,1.831809289,2.831809289,3.168190711,2.168190711,3.168190711,1,YES
1,2.953072167,2,1,3,3,5.046927833,1.953072167,2,1.046927833,1,1,1.953072167,1,1,1.046927833,2,2.093855667,2.953072167,1.953072167,2.906144333,3.046927833,1.953072167,3.046927833,1,YES
1.715860024,1.284139976,1.715860024,1.715860024,1.568279951,6.284139976,5,1.715860024,2,2,2,1.715860024,1.715860024,1,1.284139976,1.715860024,2.715860024,2.568279951,2.284139976,1.284139976,1.715860024,3.284139976,1.715860024,4,1,YES
1,2.585366273,1,1.585366273,4.75609882,6.414633727,4.414633727,1.585366273,1.414633727,2,2,1,1,1.585366273,2,1,2,2.829267453,3.585366273,1.414633727,1,4,1.585366273,4,1,YES
2,3,1.222115423,1.222115423,2.777884577,2,5,1.222115423,2,2,1,2.555769153,1,1,1,1.777884577,2.555769153,2.777884577,1.777884577,2,3,2.777884577,2.444230847,2,2,YES
1.840921614,3,2,2,2.159078386,2.159078386,5,1.840921614,2,1.840921614,1.159078386,1,1,1,1.159078386,1.159078386,1.318156771,2.159078386,1.318156771,2,3,2,3.840921614,2,2,YES
1,5,1,1.257234847,1.257234847,1.742765153,4.257234847,1.742765153,2,2,2,1,1.742765153,1,1,2,2.514469694,3,3.257234847,3.742765153,3.742765153,3.257234847,3.742765153,3.257234847,3.742765153,YES
1,4.384286059,1.615713941,1.384286059,3.847141823,2.231427882,4.384286059,1,2,1.384286059,2,1,1.615713941,1,1,2,3.384286059,3.615713941,4,1.768572118,2.384286059,4,3,4,3,YES
1.172934421,3,1,1,5.827065579,6,5,1.827065579,2,1,2,3.654131159,2,1.172934421,2,4,1,4,1,3.172934421,4,1,4,2.827065579,1.518803262,YES
1,4.520208822,1,1,6,6.760104411,5,2,2,1,2,4,2,1.760104411,2,4,1.760104411,3.239895589,1,3.760104411,4,1,4,2.239895589,1.760104411,YES
1,4,1.907534499,1.907534499,5.092465501,5.907534499,5,1.907534499,2,1,1.907534499,1,2,2,2,2.907534499,2,2.907534499,3.907534499,2.907534499,3,2,3.907534499,3,1.092465501,YES
1.362520949,4.362520949,1,1.362520949,6.362520949,5.725041898,5,1.362520949,2,1.362520949,1.362520949,1,2,2,2,2,2,1.637479051,3.362520949,2,2.637479051,2,3,3,2.362520949,YES
1.380048453,1.380048453,1,2,6,7.479806188,5.380048453,1,2,2,1.380048453,1.380048453,2,2,2,1.380048453,2.619951547,3,3,1.380048453,3.619951547,2,4,3,1.380048453,YES
1,1,1.760923925,2,6,7.478152149,5.760923925,1,2,2,1.760923925,1,2,2,2,1.760923925,2.239076075,3,3,1.760923925,3.239076075,2,3.239076075,2.239076075,1.760923925,YES
1,3,1,2,2.929997181,2.929997181,6,1,2,1.964998591,2,1,1.035001409,1,1,1.964998591,2.964998591,2,3,1,2.929997181,2.964998591,2.964998591,3,1.964998591,YES
1,2.568251773,1.431748227,2,1,1,5.568251773,1.431748227,1.568251773,1.431748227,2,1,1.568251773,1.431748227,1,1.431748227,2,2.431748227,3.431748227,1.431748227,1,2.431748227,2.863496454,3.431748227,1,YES
1,3.343226157,1.656773843,1.656773843,5.343226157,5,5,1.656773843,2,1.656773843,1.656773843,1.656773843,2,1.343226157,2,2,2.656773843,2.656773843,3,2,3,2.656773843,3,3,2,YES
1.559731936,3,1.440268064,1.440268064,5.559731936,5,4.440268064,2,2,1.440268064,1.440268064,1.440268064,2,1,1.440268064,2,2.440268064,3,3,2,2.440268064,3,3,3,2,YES
2,1,2,1,5,2.875286138,4,2,2,1,2,1,1.875286138,1.875286138,1.875286138,2.750572277,2.875286138,2.124713862,4,1,2.750572277,4,2.875286138,4,1.124713862,YES
2,1,2,1,5,2.06514148,4,2,2,1,2,1,1.06514148,1.06514148,1.06514148,1.130282959,2.06514148,2.93485852,4,1,1.130282959,4,2.06514148,4,1.93485852,YES
1.69506808,2.390136161,1,1.30493192,2.69506808,3,4,2,1.30493192,1,1.30493192,1.30493192,1,1,2,1.30493192,4,3,4,1,1.30493192,4,1.30493192,4,1.30493192,YES
1.531087303,2.062174606,1,1.468912697,2.531087303,3,4,2,1.468912697,1,1.468912697,1.468912697,1,1,2,1.468912697,4,3,4,1,1.468912697,4,1.468912697,4,1.468912697,YES
1.63781248,2.36218752,1.36218752,1.36218752,5.63781248,4.913437439,4.36218752,1.63781248,2,1,1.63781248,2,2,1.36218752,1.63781248,2.36218752,2,2.63781248,2.63781248,2.63781248,2.63781248,3,3,3.275624959,2,YES
1.434435239,2.565564761,1.565564761,1.565564761,5.434435239,4.303305717,4.565564761,1.434435239,2,1,1.434435239,2,2,1.565564761,1.434435239,2.565564761,2,2.434435239,2.434435239,2.434435239,2.434435239,3,3,2.868870478,2,YES
1,3,1,1,6,3,5.362099683,1.681049841,2,1,2,1,1.318950159,1.318950159,1.318950159,2,2.318950159,3,3.318950159,2.318950159,2.681049841,3,3,3,2,YES
1,3.872084951,1.872084951,1,5.127915049,3,4,1,2,1,2,1,2,1.127915049,1.127915049,2,3,3.872084951,4,1.255830097,2,3.872084951,3,3.872084951,2.872084951,YES
1,2.175560035,2,2,3,2,4,2,2,1,1,1,2,2,2,2.175560035,2,2.587780018,2.824439965,3.587780018,4,3,3.587780018,2.587780018,2.587780018,YES
1,3.277149303,1.861425349,1.861425349,2.722850697,2,4,2,2,1.138574651,1.138574651,1,2,1.861425349,1.861425349,2.861425349,2,3,2.138574651,4,4,3,4,3,3.138574651,YES
2,3.093026618,1.093026618,1,2.093026618,9,4.813946763,1.906973382,2,1.906973382,2,1,2,1.093026618,2,1.093026618,1,3.093026618,2,1.906973382,2,1.186053237,4,1.186053237,3.093026618,YES
1.510005709,3.020011419,1.510005709,1,3.979988581,7.530017128,3.979988581,1.489994291,2,1,1.510005709,1.489994291,2,2,2,2,1,4,2,1.489994291,2.489994291,2.510005709,3.510005709,3,3.020011419,YES
1.988493709,4.011506291,1,1.988493709,6.988493709,6.011506291,5,1.988493709,2,1.011506291,1.988493709,2.011506291,1,1.988493709,1.988493709,2.988493709,2,3.988493709,2.011506291,2,3,2,3.988493709,3,2.011506291,YES
1.020078825,5,1,1,6,7,5.020078825,1,2,1.979921175,1,2.979921175,1.020078825,1,1.020078825,2,2,3.020078825,3,1.979921175,3,2.020078825,3,3,2.95984235,YES
1.14023596,3.14023596,1,1,6,6,4,2,1.85976404,1,1.85976404,2.14023596,2,2,2,2,2.85976404,3,2,2.14023596,3.71952808,2.85976404,2.85976404,2.14023596,1.85976404,YES
1.221248871,3.221248871,1,1,6,6,4,2,1.778751129,1,1.778751129,2.221248871,2,2,2,2,2.778751129,3,2,2.221248871,3.557502259,2.778751129,2.778751129,2.221248871,1.778751129,YES
1.6128107,2.3871893,1,1.3871893,6,6,4,1.6128107,2,1,1,1,1,1.3871893,2,2,3,3.3871893,3,2,2.3871893,2.3871893,2,1.774378601,2,YES
1.422676457,2.577323543,1,1.577323543,6,6,4,1.422676457,2,1,1,1,1,1.577323543,2,2,3,3.577323543,3,2,2.577323543,2.577323543,2,2.154647086,2,YES
2,3.99260561,1,1,5.99260561,5.00739439,4.00739439,1.99260561,1.00739439,1,1.00739439,1,1.99260561,1,1,1.00739439,2.99260561,3.985211219,3.99260561,1,1,4,1.99260561,4,1,YES
2,4.054961106,1,1,6,5.054961106,4.109922211,1.945038894,1.054961106,1,1.054961106,1,1.945038894,1,1,1.054961106,3.054961106,3.890077789,3.945038894,1,1.054961106,4,2,4,1.054961106,YES
1.601745928,4.601745928,1,1,6,6,6,1,2,1.398254072,2,1,1,1.398254072,1.398254072,2,3.601745928,2.398254072,2.601745928,1.398254072,2,3.601745928,2,3.601745928,1.601745928,YES
1.050664584,4,1,1,5.949335416,6,5.949335416,1.050664584,2,1.949335416,2,1,1,1.949335416,2,2,3,2.949335416,2.050664584,2,2,3,2.050664584,3,1,YES
2,3.552215329,1,1,5.276107665,6,5.276107665,1,2,1,2,1,1,1,1,2,2.552215329,2,3,1,1.276107665,4,1.276107665,4,1.276107665,YES
1.190899642,3,1,1.809100358,5.809100358,6,4.190899642,1.809100358,1.190899642,1.809100358,2,1,1,1.809100358,1.809100358,1.190899642,2,2,3.809100358,1,1,4,1.809100358,4,1,YES
2,3,1,1.087911782,1,1,5.912088218,2,2,2,1.912088218,1.087911782,2,2,2,2,3,2.912088218,3,1.087911782,1,3,1.087911782,3,3.912088218,YES
2,3.183223703,1,2,1,1,4.816776297,2,2,2,1,2,1.816776297,1.816776297,1.816776297,1.816776297,2.816776297,2.183223703,3,1.816776297,1.183223703,3,2,3,2.633552594,YES
1,2.131735894,1.131735894,1.131735894,2.868264106,7.263471788,5,1.131735894,2,1.868264106,2,1.131735894,1.131735894,1.131735894,2,1.131735894,2.131735894,3.736528212,3,2,1.131735894,4,1.131735894,3.868264106,1,YES
1,3,1.085238656,2,2.914761344,7.170477313,5,1.085238656,2,1,1.085238656,1.085238656,1.085238656,1.085238656,1.085238656,2,2.085238656,3.829522687,3.914761344,1.085238656,1.085238656,3.085238656,1.085238656,1.170477313,1,YES
1,3.181818687,1,2,8.818181313,8.818181313,5,1.090909344,2,1.909090656,1,2.909090656,1.090909344,2,2,2.181818687,2.818181313,3.090909344,1,3,3.909090656,1.181818687,3.909090656,3,1.090909344,YES
1,3,1,1.138191185,7.276382371,7.276382371,5.861808815,1,2,1.138191185,1.861808815,1.276382371,1,2,2,2,2.138191185,3,1.861808815,2.138191185,3.138191185,1.861808815,3.138191185,3,1.861808815,YES
2,3,1.951898074,1.951898074,4.903796148,2,5.951898074,1,2,2,1,2.048101926,1,1,1,2,3,2.048101926,2,2,2.048101926,3.951898074,2.951898074,2.951898074,2,YES
1.723958185,3,1.276041815,1.276041815,3,2.276041815,5,1,2,1.723958185,1.276041815,2.447916371,1,1,1.276041815,2,3,3,2.276041815,2,3,2.723958185,2.276041815,2,2,YES
1,2.115306254,1,2,5.961564582,2.038435418,4.038435418,1,2,1.961564582,2,2.038435418,1,1.961564582,1.961564582,1.038435418,2,2.076870836,1,2.961564582,4,1.961564582,3.038435418,3.038435418,2,YES
1,3.037182093,1.654272636,1.345727364,3.691454729,3,5.654272636,1,2,1.654272636,2,2.345727364,1.654272636,1.654272636,1.654272636,2.654272636,2,4,1,2.654272636,3.345727364,1.654272636,3.345727364,3.345727364,2,YES
1,4.88295843,1,1.058520785,6,6,4.058520785,1.941479215,2,1,1.058520785,2.058520785,1,1.058520785,2,3,1,4,1,3.88295843,3.941479215,1.11704157,4,1.11704157,3,YES
1.128999093,4.484003629,1,1,6.128999093,6,4.128999093,2,2,1,1,2,1.128999093,1.128999093,2,2.871000907,1.128999093,4,1.128999093,3.871000907,4,1,4,1.128999093,3,YES
1.636759201,1.726481599,2,1.636759201,2.363240799,2,5.363240799,1,2,1.636759201,2,1.636759201,1.363240799,2,2,2,3,1.636759201,3,1.636759201,3,4,3.363240799,4,1,YES
1,3,1.870234488,1.129765512,3,2.129765512,6,1,2,1,2,1,1.870234488,1.870234488,2,1.870234488,3,1.129765512,2.870234488,1.259531025,2.870234488,3.740468975,3.870234488,4,1,YES
1.995216804,3,1.004783196,2,2.004783196,3,5.995216804,1.995216804,2,1,2,1,1.995216804,1.995216804,2,1.004783196,3.995216804,3.995216804,2.004783196,1.004783196,3.995216804,2,3,2.995216804,2,YES
2,2.98342545,1,2,1.98342545,2.9668509,5.98342545,1.98342545,2,1.01657455,2,1,1.98342545,1.98342545,2,1.01657455,3.9668509,3.98342545,1.98342545,1.01657455,4,2,3.01657455,2.98342545,1.98342545,YES
2,1.058098601,1.058098601,1.941901399,4.883802798,3,4,1.058098601,2,1,1.941901399,1.058098601,2,2,2,1.941901399,3.058098601,4,3.058098601,2,2,4,3.941901399,3.058098601,1.058098601,YES
1.371408568,1.371408568,1.371408568,1.628591432,2.371408568,3,4,2,2,1,1.628591432,2,1.371408568,1.371408568,2,1.628591432,4,3.371408568,4,1.371408568,2,4,2.371408568,4,2,YES
1,3.060559987,1,2,6,4.878880027,4.939440013,1.060559987,2,1,1.939440013,3.060559987,1.939440013,1.939440013,2,3,1,4,1,3.060559987,4,1.939440013,4,1.939440013,2.878880027,YES
