"MSBG01","MSBG03","MSBG04","MSBG05","MSBG06A","MSBG06B","MSBG06C","MSBG06D","MSBG06E","MSBG06F","MSBG06G","MSBG06H","MSBG07A","MSBG07B","MSBG09","MSBG10A","MSBG10B","MSBG10C","MSBG10D","MSBG10E","MSBG10F","MSBG10G","MSBG10H","MSBG10I","MSBG10J","MSBG10K","MSBG10L","MSBG10M","MSBG12A","MSBG12B","MSBG13A","MSBM16A","MSBM17A","MSBM18A","MSBM18B","MSBM18C","MSBM18D","MSBM18E","MSBM18F","MSBM18G","MSBM18H","MSBM18I","MSBM18J","MSBM18K","MSBM18L","MSBM18M","MSBM18N","MSBM18O","MSBM19A","MSBM19B","MSBM19C","MSBM19D","MSBM19E","MSBM19F","MSBM19G","MSBM20A","MSBM20B","MSBM20C","MSBM20D","MSBM20E","MSBM20F","MSBM20G","MSBM20H","MSBM20I","MSBM20J","MSBM20K","MSBM20L","MSBM21A","MSBM21B","MSBM21C","MSBM21D","MSBM21E","MSBM21F","MSBM21G","MSBM21H","MSBM21I","MSBM22A","MSBM22B","MSBM22C","MSBM22D","MSBM22E","MSBM22F","MSBM22G","MSBM22H","MSBM22I","MSBM23A","MSBM23B","MSBM23C","MSBM23D","MSBM23E","MSBM23F","MSBM23G","MSBM23H","Target"
1,1,4.56960502546281,3.13921005092561,1,2,1,1.43039497453719,1.56960502546281,1.43039497453719,1,1.43039497453719,7,8.43039497453719,5,2,2,2,1.43039497453719,2,2,2,2,2,1.56960502546281,1.56960502546281,2,2,1,1,1,1,1,1,1,1.56960502546281,2,2.56960502546281,3.13921005092561,1.43039497453719,1.86078994907439,1.56960502546281,1,1,1,2.56960502546281,2,1,2,2,1.43039497453719,2,1.43039497453719,1.56960502546281,1,1.56960502546281,1,2.56960502546281,4,4,2.56960502546281,3.43039497453719,2.43039497453719,3.43039497453719,4,2.43039497453719,4,1.43039497453719,1,2,1,1,3.56960502546281,1.43039497453719,2.13921005092561,1,1,1,1,1,1,1,1,2,2.56960502546281,3.43039497453719,3,4,4,4,4,4,4,"YES"
1,1,3.81177958124317,2.18822041875683,1.18822041875683,2,1,1.81177958124317,1,1.81177958124317,1,1.81177958124317,6.81177958124317,8.62355916248634,5.18822041875683,2,2,2,2,2,2,2,2,1.81177958124317,1,1.18822041875683,2,1.81177958124317,1,1,1,1,1.18822041875683,1,1,1,1.81177958124317,1.81177958124317,1.81177958124317,1.81177958124317,2.62355916248634,1,1,1,1,1.81177958124317,1.81177958124317,1,1.81177958124317,1.81177958124317,1.81177958124317,1.81177958124317,1.81177958124317,1,1,1.18822041875683,1.18822041875683,2.18822041875683,4,4,2,4,3.18822041875683,4,4,2.62355916248634,4,2,1.18822041875683,2,1.37644083751366,1.18822041875683,2.81177958124317,2,1.37644083751366,1.18822041875683,1,1,1,1,1,1,1,1.81177958124317,1.81177958124317,4,3.18822041875683,4,4,4,4,4,4,"YES"
2,1.86277450318448,3,2.13722549681552,1,1.86277450318448,1.86277450318448,1,1,1,1,1.86277450318448,5,6,4.13722549681552,1.13722549681552,2,2,1.86277450318448,1.13722549681552,2,1.13722549681552,1.13722549681552,2,2,1.13722549681552,2,2,1.86277450318448,1,1,2,2,1,1,1.86277450318448,1,1,1.86277450318448,1,1,1,1,1,1.86277450318448,1.86277450318448,1.86277450318448,1.86277450318448,1,1,1,1.86277450318448,1,1,1,2,1,2,2,2,3,1.86277450318448,1.86277450318448,1.86277450318448,1,3.13722549681552,1,1,1,4,1.86277450318448,1,3.13722549681552,1,1,1,1,1,1,1,1,1,1,1,1,3.13722549681552,4,3.86277450318448,3,4,4,4,4,"YES"
1.38843228272162,1.38843228272162,3,3.22313543455675,1,2,1.38843228272162,1,1,1,1,2,5.61156771727838,6,4,1.61156771727838,2,2,2,1,2,1.61156771727838,1.61156771727838,2,2,1.61156771727838,2,2,2,1,1,2,2,1,1,1.38843228272162,1,1,1.38843228272162,1,1,1,1,1,1.38843228272162,1.38843228272162,1.38843228272162,1.38843228272162,1,1.61156771727838,1.61156771727838,1.38843228272162,1.61156771727838,1,1,1.38843228272162,1,2,2,2.61156771727838,3.61156771727838,1.38843228272162,1.38843228272162,1.38843228272162,1,3.61156771727838,1.61156771727838,1,1,4,1.38843228272162,1,3.61156771727838,1,1,1,1,1,1,1,1,1,1,1,1,3.61156771727838,4,4,3.61156771727838,4,4,4,4,"YES"
1.93757058028132,1,4.87514116056263,5,1,1,1,1,1.06242941971868,1,1,1.06242941971868,6,5.93757058028132,4.06242941971868,2,2,2,1.93757058028132,1.06242941971868,1.06242941971868,2,1.06242941971868,2,2,2,2,2,1,1,1,1.06242941971868,2,3,2,3,3.06242941971868,3.93757058028132,2.93757058028132,2.06242941971868,3,3,2.06242941971868,1.93757058028132,3,3,2,4,2,1,1.06242941971868,2,2,1,1,3.93757058028132,3.87514116056263,1,4,3.93757058028132,1,3.93757058028132,3.93757058028132,4,3.06242941971868,1.06242941971868,4,3.87514116056263,3.93757058028132,1,1.06242941971868,2,1.06242941971868,1,2.06242941971868,3.87514116056263,3.81271174084395,1.93757058028132,2.87514116056263,1,2.87514116056263,1.93757058028132,2.87514116056263,1,3,3.93757058028132,4,4,4,4,4,4,4,"YES"
1.38409393467009,1,3.76818786934018,5,1,1,1,1,1.61590606532991,1,1,1.61590606532991,6,5.38409393467009,4.61590606532991,2,2,2,1.38409393467009,1.61590606532991,1.61590606532991,2,1.61590606532991,2,2,2,2,2,1,1,1,1.61590606532991,2,3,2,3,3.61590606532991,3.38409393467009,2.38409393467009,2.61590606532991,3,3,2.61590606532991,1.38409393467009,3,3,2,4,2,1,1.61590606532991,2,2,1,1,3.38409393467009,2.76818786934018,1,4,3.38409393467009,1,3.38409393467009,3.38409393467009,4,3.61590606532991,1.61590606532991,4,2.76818786934018,3.38409393467009,1,1.61590606532991,2,1.61590606532991,1,2.61590606532991,2.76818786934018,2.15228180401027,1.38409393467009,1.76818786934018,1,1.76818786934018,1.38409393467009,1.76818786934018,1,3,3.38409393467009,4,4,4,4,4,4,4,"YES"
2,1.48285329714417,3.51714670285583,3,2,1.24142664857209,1,1.24142664857209,1.75857335142791,1,1,1.24142664857209,6,6.24142664857209,4.48285329714417,2,2,2,2,1.75857335142791,2,2,1.24142664857209,2,2,2,2,2,1,1,1,1.24142664857209,1.24142664857209,3.24142664857209,2.48285329714417,4,3.24142664857209,4,4,3.24142664857209,2.48285329714417,3.24142664857209,2.48285329714417,2.48285329714417,3.24142664857209,3.24142664857209,1.75857335142791,2.51714670285583,1,1,1.24142664857209,1.24142664857209,1.24142664857209,1,1,2,2.75857335142791,2,2.75857335142791,2.75857335142791,2.24142664857209,2.75857335142791,2.75857335142791,2.75857335142791,2.75857335142791,2.75857335142791,2.75857335142791,1.75857335142791,1.75857335142791,3.24142664857209,1.75857335142791,1.75857335142791,2.48285329714417,1.75857335142791,3.24142664857209,1.75857335142791,3.24142664857209,3.24142664857209,2.51714670285583,1,1.72427994571626,1.75857335142791,2.48285329714417,3.24142664857209,3.24142664857209,1,1.75857335142791,1.75857335142791,3.27572005428374,3.27572005428374,3.27572005428374,3.27572005428374,3.27572005428374,"YES"
1.68925797473639,2.37851594947278,1.68925797473639,3,2,1.68925797473639,1,2,1.31074202526361,1,1,2,6.93222607579082,7.62148405052722,6,2,2,2,1.68925797473639,1.31074202526361,2,2,2,2,2,2,1.68925797473639,2,1,1,1,1.68925797473639,1.68925797473639,4,3.37851594947278,4,3.37851594947278,4,4,4,3.68925797473639,4,4,4,4,4,1.62148405052722,1.93222607579082,1,1.31074202526361,1.68925797473639,2,1.68925797473639,1,1,2,1.68925797473639,2.62148405052722,2,2,2.68925797473639,2,1.68925797473639,2,2.31074202526361,2.62148405052722,1.68925797473639,1.31074202526361,1.31074202526361,3.37851594947278,1,1,3.68925797473639,1,3.37851594947278,1,3.37851594947278,3.37851594947278,1.62148405052722,1.31074202526361,4,1.62148405052722,4,3.68925797473639,3.68925797473639,1,1.31074202526361,1.62148405052722,1.93222607579082,1.62148405052722,1.93222607579082,1.62148405052722,1.93222607579082,"YES"
1.32538619986735,3,1.67461380013265,4.32538619986735,1.32538619986735,1.67461380013265,1,1.32538619986735,1,1,1,1.32538619986735,3.65077239973471,5,4.67461380013265,2,2,2,1.32538619986735,2,2,2,2,1.67461380013265,2,2,2,2,2,1,1.32538619986735,2,2,1,1,1.32538619986735,1,2,2,1,1.32538619986735,1,2,1,2,2,1.32538619986735,1,2,1,1.32538619986735,2,2,1,1,2,1,2,3.34922760026529,3.67461380013265,1.67461380013265,3.34922760026529,2.67461380013265,1.67461380013265,3.34922760026529,2,3.02384140039794,2.32538619986735,1.32538619986735,1,2.67461380013265,2,2,1,2,2.67461380013265,2.32538619986735,2.32538619986735,2.32538619986735,1.32538619986735,2,2.32538619986735,1.67461380013265,2.67461380013265,2.67461380013265,3.32538619986735,3,4,4,4,4,4,4,"YES"
2,2.99754929635674,1.00122535182163,4.99877464817837,1.99877464817837,1,1,1.99877464817837,1,1,1,1.99877464817837,4.99754929635674,4.99754929635674,4.00122535182163,2,2,2,2,1.99877464817837,1.99877464817837,2,2,1,2,2,2,2,1.99877464817837,1,1.99877464817837,1.99877464817837,2,1,1,1.99877464817837,1,1.99877464817837,1.99877464817837,1,1.99877464817837,1,1.99877464817837,1,1.99877464817837,1.99877464817837,1.99877464817837,1,1.99877464817837,1.00122535182163,2,2,2,1,1,2,1.00122535182163,2,2,3,1.00122535182163,2.00122535182163,2,1.00122535182163,2.00122535182163,2.00122535182163,1.00122535182163,2.99877464817837,2,1.00245070364326,2,2,2.00122535182163,1.00122535182163,2,2,3,2.99877464817837,2.99877464817837,2,2,2.99877464817837,1.00122535182163,2,2.00122535182163,4,3.00122535182163,4,4,4,4,4,4,"YES"
2,2.95444683893584,2.95444683893584,3,1,2,1.04555316106416,1,1,1,1,1.04555316106416,1.04555316106416,1.04555316106416,5.95444683893584,1.04555316106416,1.04555316106416,2,1.95444683893584,2,2,2,2,2,2,2,2,2,2,2,1.04555316106416,2,2,1,1.95444683893584,1,1.04555316106416,1.04555316106416,1.95444683893584,1,1,1,1,1,1,1,1,1,2,2,2,1.95444683893584,2,2,2,2,1.04555316106416,2.95444683893584,3,2,3.04555316106416,1.95444683893584,1,1.95444683893584,1,3,1,1,1,3,1,1.95444683893584,3,1.95444683893584,3.95444683893584,1,1.95444683893584,1.95444683893584,1.95444683893584,1,1.95444683893584,1.95444683893584,1.95444683893584,1,1,3.04555316106416,4,4,4,4,4,4,4,"YES"
1.72540050651878,2.27459949348122,2.27459949348122,3.27459949348122,1,1.72540050651878,1.72540050651878,1,1,1,1.27459949348122,2,2.27459949348122,2.27459949348122,5.27459949348122,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1.72540050651878,1,1,1,1.72540050651878,2,1,1,1,1,1,1,1,1,1,1,1.72540050651878,1.72540050651878,1.72540050651878,1,1.72540050651878,1.72540050651878,1.72540050651878,2,1.72540050651878,2.27459949348122,2.72540050651878,1.72540050651878,3.72540050651878,1.27459949348122,1,1,1.54919898696244,3,1.54919898696244,1,1,3,1,1,3,1,2.72540050651878,1.27459949348122,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,"YES"
1.66305287508294,1.66305287508294,1.67389424983412,2.67389424983412,1,2,1,1,1.66305287508294,1,1,2,7.98915862524882,6,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1.66305287508294,1.66305287508294,1.33694712491706,2,1,1,1.66305287508294,1,1.66305287508294,2.98915862524882,1.66305287508294,1,1,1.66305287508294,1,1.66305287508294,1,1,1,1,2,1.33694712491706,1,1.33694712491706,1,1.66305287508294,1,1,3.32610575016588,1.33694712491706,2.33694712491706,4,1,1,1,1.66305287508294,4,2,1.66305287508294,1,4,1,1.66305287508294,3.33694712491706,1,1,1.66305287508294,1,1.66305287508294,1.66305287508294,1,1,1,1,1,2.32610575016588,4,2.01084137475118,4,2.67389424983412,4,4,4,4,"YES"
1.30338030704297,1.30338030704297,2.39323938591406,3.39323938591406,1,1.30338030704297,1,1,1.30338030704297,1,1,1.30338030704297,7.60676061408594,6,4.69661969295703,2,2,2,2,1,2,2,2,2,2,2,2,2,1.30338030704297,1.30338030704297,1.30338030704297,1.69661969295703,2,1,1,1.30338030704297,1,2,2.60676061408594,2,1.69661969295703,1,2,1,1.30338030704297,1.69661969295703,1,1,1.69661969295703,2,1.69661969295703,1.69661969295703,1.69661969295703,1.69661969295703,2,2.39323938591406,1.69661969295703,2.60676061408594,2.39323938591406,2,4,1.69661969295703,1.69661969295703,1,1.30338030704297,4,2.69661969295703,1.30338030704297,1,4,1,1.30338030704297,3.69661969295703,1,1,1.30338030704297,1,1.30338030704297,1.30338030704297,1,1,1.69661969295703,1.69661969295703,1.69661969295703,2.30338030704297,3.30338030704297,2.39323938591406,4,3.39323938591406,4,4,4,4,"YES"
1.70733550493605,1,2,3,2,1,1,1,1.29266449506395,2,1,1,3,3.58532899012789,5,2,2,1.70733550493605,2,2,2,2,2,2,2,2,1,2,1,1,1,1.70733550493605,2,1.70733550493605,1,1.70733550493605,2,2.70733550493605,2,1.70733550493605,1.70733550493605,1.70733550493605,2,1.70733550493605,2,2.41467100987211,1.70733550493605,1.70733550493605,2,1.70733550493605,1,1.70733550493605,1,1.29266449506395,1.29266449506395,3.70733550493605,2.29266449506395,1,4,3.70733550493605,2,3,3.70733550493605,4,2.70733550493605,1.29266449506395,4,1.29266449506395,2,1.29266449506395,2,2,2,1.29266449506395,2,2,2,1.29266449506395,1.29266449506395,1.29266449506395,3,2,3,2,2.29266449506395,4,4,4,4,4,4,4,4,"YES"
1.74502655793913,1,2.25497344206087,3,2,1.25497344206087,1,1.25497344206087,1.25497344206087,2,1,1.25497344206087,3,3,5,2,2,2,1.74502655793913,2,2,2,2,2,2,2,1.25497344206087,2,1,1,1,2,2,2,1,2,2,2.74502655793913,2,2,1.74502655793913,2,2,2,2,2.74502655793913,2,2,1.74502655793913,2,1,1.74502655793913,1.25497344206087,1.25497344206087,1,3.49005311587825,1.74502655793913,1.50994688412175,3.74502655793913,3.74502655793913,2.25497344206087,2.74502655793913,3.49005311587825,3.49005311587825,3,1.25497344206087,3.74502655793913,1.25497344206087,2,1.25497344206087,1.74502655793913,2,2,1.25497344206087,2,2,2,1.25497344206087,1.25497344206087,1,2.74502655793913,2,2.74502655793913,2,2,4,4,4,4,4,4,4,4,"YES"
1.34651339054108,1,3.69302678108215,3.34651339054108,1,1.65348660945892,1,1,1.65348660945892,1.65348660945892,1,1,6.65348660945892,6.34651339054108,6,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2.34651339054108,1.65348660945892,2,2,3,3.34651339054108,2,1.34651339054108,2.34651339054108,1.34651339054108,1.69302678108215,2,2.34651339054108,2,3,1.34651339054108,1.65348660945892,1.65348660945892,1.65348660945892,2,1,1,2.65348660945892,1,2,3.34651339054108,2.34651339054108,2.34651339054108,2,1,1.34651339054108,3,3,3,1,1.65348660945892,3,1,1,3,1.65348660945892,1.65348660945892,1,3,2,3,2.65348660945892,2.34651339054108,2.30697321891785,2,2.69302678108215,2.69302678108215,2.34651339054108,4,4,3.65348660945892,3.65348660945892,3.65348660945892,3.65348660945892,3.65348660945892,"YES"
1.97416880261153,1,5,4.02583119738847,1,1.02583119738847,1,1,1,1,1,1.02583119738847,6.02583119738847,6.97416880261153,6,2,2,2,1,2,2,2,2,2,2,1.97416880261153,2,2,1,1,1,1,2,3,1.02583119738847,2.05166239477694,2.05166239477694,3,3.97416880261153,2.05166239477694,2.02583119738847,3,2,2.97416880261153,2,3,2,3.02583119738847,1.97416880261153,1,1,1,1.97416880261153,1.02583119738847,1.02583119738847,2.02583119738847,1,2,3.97416880261153,3,2.97416880261153,2,1.02583119738847,2,2.97416880261153,3,3,1.02583119738847,1.02583119738847,3,1,1,2.97416880261153,1,1,1.02583119738847,3,2,3,2,2.97416880261153,1.02583119738847,2,3.94833760522306,3.94833760522306,3.02583119738847,4,4,3.02583119738847,3.02583119738847,3.02583119738847,3.02583119738847,3.02583119738847,"YES"
1.96603494766168,1,1.06793010467663,3,2,2,1,1.03396505233832,2,1.03396505233832,1,2,3,3,3.06793010467663,1.03396505233832,2,2,1.96603494766168,1.03396505233832,2,2,2,2,2,2,2,2,1,1,1,2,2,1.03396505233832,1,2,2,1.03396505233832,1.03396505233832,2,1,1.03396505233832,2,1.03396505233832,1.03396505233832,2,2,2,1,2,1.96603494766168,1,1.03396505233832,2,1,2,1,2.03396505233832,3,2.03396505233832,3,2,1.03396505233832,1.03396505233832,1.06793010467663,2,1.06793010467663,1.03396505233832,2,2.96603494766168,1,1.03396505233832,2,1.03396505233832,1.03396505233832,1.03396505233832,2.96603494766168,2,2.96603494766168,2.93206989532337,2,2.96603494766168,2,2,2,2.06793010467663,3.03396505233832,2.06793010467663,4,3.03396505233832,4,4,4,"YES"
1.68021478899755,1,1.63957042200491,3.31978521100245,1.68021478899755,2,1,1.31978521100245,1.68021478899755,1,1,2,3,3,3.31978521100245,1,2,2,2,1.31978521100245,2,2,1.68021478899755,1.68021478899755,2,2,2,2,1,1,1,2,2,1,1,1.68021478899755,1.68021478899755,1,1,1.68021478899755,1,1,1.68021478899755,1,1,1.68021478899755,1.68021478899755,1.68021478899755,1.31978521100245,1.68021478899755,1.68021478899755,1.31978521100245,1.31978521100245,2,1,1.68021478899755,1,2,2.68021478899755,2,3,2,1,1,1,2.63957042200491,1.63957042200491,1.31978521100245,1.68021478899755,3,1,1,2.63957042200491,1,1,1,2.68021478899755,2,3,2.36042957799509,1.68021478899755,2.68021478899755,1.68021478899755,2,2,2.63957042200491,3,2.31978521100245,4,3.31978521100245,4,4,3.68021478899755,"YES"
1,1,3.01176086603664,4,1.98823913396336,1.01176086603664,1,1,1,1,1,1.98823913396336,6,5.98823913396336,4.01176086603664,1.98823913396336,2,2,1.98823913396336,2,1.98823913396336,2,1,2,1,1.98823913396336,2,2,1,1,1,1.98823913396336,1.01176086603664,1,1,1.98823913396336,2,2,1,1,1,1.01176086603664,1,1,2,1.98823913396336,1.01176086603664,1.01176086603664,2,1,2,1.98823913396336,2,1,1,1.01176086603664,1,2,2.98823913396336,3,2.01176086603664,3,2,3.98823913396336,3.98823913396336,2,3.98823913396336,1,1,1.01176086603664,1,1,3,1,1.01176086603664,1.98823913396336,2,1,1,1,1.01176086603664,1,1.01176086603664,1,1.01176086603664,4,4,4,4,4,4,3.98823913396336,4,"YES"
1,1,3.49134328542277,4.24567164271139,1.75432835728861,1,1,1,1.24567164271139,1,1,1.75432835728861,5.75432835728861,5.75432835728861,4.24567164271139,2,2,2,2,2,2,2,1,2,1.24567164271139,2,2,2,1,1,1,1.75432835728861,1,1.24567164271139,1,2,2,1.75432835728861,1,1,1,1,1.24567164271139,1,1.75432835728861,1.75432835728861,1,1.24567164271139,1.75432835728861,1.24567164271139,2,2,2,1,1,1.49134328542277,1,2,3,2.75432835728861,2,3,2.24567164271139,3.75432835728861,3.75432835728861,2.24567164271139,4,1.24567164271139,1,1.24567164271139,1,1,2.75432835728861,1,1,1.75432835728861,1.75432835728861,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,"YES"
1,1,2.96776343346573,4.96776343346573,1.03223656653427,1.03223656653427,1,1,1,1,1,1,6,6.03223656653427,5,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2.06447313306853,2,2.06447313306853,3.93552686693147,3.96776343346573,3,2.06447313306853,2.06447313306853,2.03223656653427,3,2.96776343346573,3,4,1.96776343346573,3.03223656653427,1.03223656653427,2,2,2,2,1,1,2.96776343346573,3,1.03223656653427,3.96776343346573,4,1,4,3.93552686693147,3.93552686693147,3.96776343346573,1,4,1,1,2.03223656653427,1.96776343346573,1,3.03223656653427,1,3,1.96776343346573,2,1,1.96776343346573,1.96776343346573,1.03223656653427,2.06447313306853,1.03223656653427,2,2.96776343346573,4,4,3.96776343346573,3.96776343346573,4,4,4,4,"YES"
1.27757460903376,1,2.55514921806753,4.27757460903376,1.72242539096624,2,1,1,1,1.27757460903376,1.27757460903376,1.27757460903376,6.27757460903376,6.72242539096624,5,2,2,2,1.27757460903376,2,1.72242539096624,2,2,2,2,2,2,2,1,1,1,1.27757460903376,2,3.44485078193247,2,3.44485078193247,2,3,3,3.44485078193247,3.44485078193247,2.72242539096624,3,2,3,3.72242539096624,1,3.44485078193247,1.72242539096624,2,2,2,2,1,1,2.27757460903376,2.72242539096624,2,3.27757460903376,3.72242539096624,1.27757460903376,3.72242539096624,2,2.55514921806753,3,1.27757460903376,4,1.27757460903376,1,2.44485078193247,1.27757460903376,1,3.72242539096624,1,2.72242539096624,1.27757460903376,2,1,1,1,2,3.72242539096624,2.27757460903376,2,2.27757460903376,4,4,3.27757460903376,3.27757460903376,4,4,4,4,"YES"
1.76582232909277,1,1.23417767090723,4,1.23417767090723,2,1,1.76582232909277,1.23417767090723,1,1,1.76582232909277,3,3,4.23417767090723,2,2,2,1.76582232909277,2,2,2,2,2,2,1.23417767090723,2,1.23417767090723,1,1.76582232909277,1,2,2,1,1,1,3.29746698727831,3.53164465818554,1,1,1.23417767090723,1,1,1,1,2.53164465818554,1,1.76582232909277,1.23417767090723,1,1.23417767090723,1,1.23417767090723,1.23417767090723,1.23417767090723,3.76582232909277,1.76582232909277,1,4,3.76582232909277,1.23417767090723,3.76582232909277,3.76582232909277,4,4,1,4,2,2.76582232909277,1,1,2.76582232909277,1,1.23417767090723,3.76582232909277,3.53164465818554,3.53164465818554,2,2.76582232909277,1,1,2.76582232909277,2.76582232909277,1.46835534181446,1.46835534181446,4,4,4,4,4,4,4,4,"YES"
1.82714929711074,1,1.34570140577853,4,1,1.82714929711074,1,2,1,1,1,2,3,2.82714929711074,4,2,2,2,2,2,2,2,2,2,1.82714929711074,1,2,1.17285070288926,1,1.82714929711074,1,1.82714929711074,1.82714929711074,1.17285070288926,1.17285070288926,1,3.82714929711074,3.82714929711074,1.17285070288926,1,1,1,1.17285070288926,1,1.17285070288926,3,1.17285070288926,1.82714929711074,1.17285070288926,1.17285070288926,1.17285070288926,1.17285070288926,1.17285070288926,1,1,3.82714929711074,2,1.17285070288926,3.82714929711074,4,1.17285070288926,3.82714929711074,4,4,4,1.34570140577853,4,2.17285070288926,3,1.17285070288926,1.17285070288926,3,1.34570140577853,1.34570140577853,3.82714929711074,3.82714929711074,3.65429859422147,2,2.65429859422147,1,1,3,2.82714929711074,1.34570140577853,1.17285070288926,4,4,4,4,4,4,4,4,"YES"
1.55451854970306,1,3,4.10903709940612,1,1.55451854970306,1,1,1,1.55451854970306,1,1.44548145029694,5,2.55451854970306,5.44548145029694,2,2,2,2,2,2,2,2,1.44548145029694,1,2,2,2,1,1,1,2,2,1,1,1.55451854970306,1.55451854970306,1.55451854970306,2.10903709940612,1.55451854970306,1.55451854970306,1,1.55451854970306,1,1.55451854970306,1,1,1,1.55451854970306,2,2,1.55451854970306,2,2,2,2,1,2.89096290059388,4,3.44548145029694,3,3.44548145029694,2.89096290059388,4,4,2,4,2.55451854970306,2,2,1.55451854970306,2,2,1,2.10903709940612,3.44548145029694,1.44548145029694,2,2.44548145029694,2.44548145029694,1.55451854970306,2.44548145029694,2.55451854970306,3.55451854970306,3,2.89096290059388,4,3,4,4,4,4,4,"YES"
1.35998914460652,2.28002171078697,2.35998914460652,4.35998914460652,1,2,1,1,1,1.35998914460652,1,1,3.71997828921303,4.28002171078697,5,2,2,2,1.35998914460652,2,2,2,2,1.64001085539348,1.64001085539348,2,2,2,1.64001085539348,1,1,2,2,1,1,1.35998914460652,1.35998914460652,2,2.35998914460652,1.35998914460652,1.35998914460652,1,2,1,2,1.64001085539348,1,1,2,1.35998914460652,1.35998914460652,2,2,1.35998914460652,1.35998914460652,2,1,2,4,3.64001085539348,2.35998914460652,3.64001085539348,2.64001085539348,2.71997828921303,4,2,4,2.35998914460652,1.35998914460652,1.35998914460652,2.64001085539348,2,2,1,2.35998914460652,3,1.64001085539348,2,2,1.35998914460652,2,2,2.35998914460652,3.35998914460652,3,2.64001085539348,3.35998914460652,3.64001085539348,4,4,4,4,4,"YES"
1.85389282531105,1,3.2922143493779,4,1,2,1,1,1.14610717468895,1,1,1.14610717468895,5.2922143493779,6,5.14610717468895,2,2,2,1.14610717468895,2,2,2,2,2,1.85389282531105,1.85389282531105,2,2,1,1,1,2,2,4,2.2922143493779,3.14610717468895,4,4,4,2.2922143493779,2.2922143493779,3.14610717468895,3.14610717468895,4,3.7077856506221,3.14610717468895,3.14610717468895,4,1.85389282531105,1,1.85389282531105,1.85389282531105,1.85389282531105,1.85389282531105,1.85389282531105,4,4,1,4,4,1,4,4,4,4,1,4,1.85389282531105,1.85389282531105,2,2.7077856506221,1.85389282531105,2.14610717468895,1.14610717468895,3.7077856506221,2,1.85389282531105,1,1,1,1,1,1,1,1.85389282531105,4,4,4,4,4,4,4,4,"YES"
1,1,5,4,1,1.2607785994187,1,1,2,1,1,1.2607785994187,6.2607785994187,6.7392214005813,5.2607785994187,2,2,2,2,2,2,2,2,1.2607785994187,1,1,2,2,1,1,1,2,1.2607785994187,4,1.7823357982561,4,4,4,3.2607785994187,4,4,4,3.2607785994187,3.2607785994187,3.4784428011626,4,2.5215571988374,4,1.7392214005813,1,1.7392214005813,1.7392214005813,1.7392214005813,1,1,4,1.7823357982561,1.7392214005813,3.2607785994187,4,1,4,4,4,4,1,4,1,1,2,1,1,2.2607785994187,1.2607785994187,2,2,1,1,1,1.7392214005813,1.7392214005813,1,1,1.7392214005813,2.4784428011626,2.5215571988374,2.5215571988374,4,4,4,4,4,4,"YES"
2,1,5,5,1.11339194350876,1.11339194350876,1,1,1,1.11339194350876,1,1.11339194350876,5,3,4.88660805649124,2,2,2,1.11339194350876,2,1.88660805649124,2,2,2,2,2,1.88660805649124,2,1,1,1,1.11339194350876,2,1,1,1,1.11339194350876,2,1.88660805649124,1,1,1,1,1,1,1.11339194350876,1,1,1.11339194350876,1,1.88660805649124,1,1.88660805649124,1,1,1.11339194350876,1.11339194350876,2.11339194350876,2.11339194350876,2.11339194350876,3.88660805649124,2,2.11339194350876,3,3.11339194350876,2.11339194350876,3,1.88660805649124,1.88660805649124,2.11339194350876,1,1.11339194350876,3.88660805649124,1,1,1.11339194350876,1.11339194350876,1.11339194350876,1,1,1,1.11339194350876,1,1,1.11339194350876,3.11339194350876,3.11339194350876,4,4,4,4,4,4,"YES"
2,1,5,5,1.99504015711136,1.99504015711136,1,1,1,1.99504015711136,1,1.99504015711136,5,3,4.00495984288864,2,2,2,1.99504015711136,2,1.00495984288864,2,2,2,2,2,1.00495984288864,2,1,1,1,1.99504015711136,2,1,1,1,1.99504015711136,2,1.00495984288864,1,1,1,1,1,1,1.99504015711136,1,1,1.99504015711136,1,1.00495984288864,1,1.00495984288864,1,1,1.99504015711136,1.99504015711136,2.99504015711136,2.99504015711136,2.99504015711136,3.00495984288864,2,2.99504015711136,3,3.99504015711136,2.99504015711136,3,1.00495984288864,1.00495984288864,2.99504015711136,1,1.99504015711136,3.00495984288864,1,1,1.99504015711136,1.99504015711136,1.99504015711136,1,1,1,1.99504015711136,1,1,1.99504015711136,3.99504015711136,3.99504015711136,4,4,4,4,4,4,"YES"
